ts_generation,electrical_conductivity,soil_moisture,soil_temperature,env_humidity,env_temperature,hourly_time,precipitations_mm,humidity,et0_fao,irrigation_status
2023-06-29 14:04:16.101,723,31.9,29.1,30,40.6,2023-06-29 14:00:00,23.1,85.2222222222222,0.144305555555556,No adjustment
2023-06-29 14:14:17.491,723,31.9,29,31.5,35.9,2023-06-29 14:00:00,23.1,85.2222222222222,0.144305555555556,No adjustment
2023-06-29 14:24:18.856,723,31.74,29,35,34.9,2023-06-29 14:00:00,23.1,85.2222222222222,0.144305555555556,No adjustment
2023-06-29 14:34:20.229,722,31.74,29,35,34.7,2023-06-29 14:00:00,23.1,85.2222222222222,0.144305555555556,No adjustment
2023-06-29 14:54:22.965,723,31.61,28.9,35,33.6,2023-06-29 14:00:00,23.1,85.2222222222222,0.144305555555556,No adjustment
2023-06-29 15:04:24.328,720,31.55,28.8,35,33.8,2023-06-29 15:00:00,23.1,85.4722222222222,0.146111111111111,No adjustment
2023-06-29 15:14:25.689,720,31.48,28.8,35,34.2,2023-06-29 15:00:00,23.1,85.4722222222222,0.146111111111111,No adjustment
2023-06-29 15:24:27.071,721,31.48,28.7,34.5,34.5,2023-06-29 15:00:00,23.1,85.4722222222222,0.146111111111111,No adjustment
2023-06-29 15:34:28.426,722,31.41,28.7,36,34.5,2023-06-29 15:00:00,23.1,85.4722222222222,0.146111111111111,No adjustment
2023-06-29 15:44:29.799,722,31.41,28.7,35.5,34.6,2023-06-29 15:00:00,23.1,85.4722222222222,0.146111111111111,No adjustment
2023-06-29 15:54:31.159,723,31.41,28.6,35,34.6,2023-06-29 15:00:00,23.1,85.4722222222222,0.146111111111111,No adjustment
2023-06-29 16:04:32.525,723,31.41,28.6,35.5,34.2,2023-06-29 16:00:00,23.3,85.7361111111111,0.146944444444444,No adjustment
2023-06-29 16:14:33.890,726,31.35,28.5,36.5,33.9,2023-06-29 16:00:00,23.3,85.7361111111111,0.146944444444444,No adjustment
2023-06-29 16:24:35.258,725,31.35,28.4,37,33.9,2023-06-29 16:00:00,23.3,85.7361111111111,0.146944444444444,No adjustment
2023-06-29 16:34:36.631,726,31.35,28.4,35,33.9,2023-06-29 16:00:00,23.3,85.7361111111111,0.146944444444444,No adjustment
2023-06-29 16:44:37.971,726,31.35,28.3,34.5,33.9,2023-06-29 16:00:00,23.3,85.7361111111111,0.146944444444444,No adjustment
2023-06-29 16:54:39.343,727,31.21,28.3,35,34,2023-06-29 16:00:00,23.3,85.7361111111111,0.146944444444444,No adjustment
2023-06-29 17:04:40.707,728,31.21,28.2,37,33.2,2023-06-29 17:00:00,23.4,86.0555555555556,0.147222222222222,No adjustment
2023-06-29 17:14:42.065,729,31.21,28.1,36.5,33.1,2023-06-29 17:00:00,23.4,86.0555555555556,0.147222222222222,No adjustment
2023-06-29 17:24:43.421,730,31.21,28.1,38,32.7,2023-06-29 17:00:00,23.4,86.0555555555556,0.147222222222222,No adjustment
2023-06-29 17:34:44.780,730,31.21,28,38,31.7,2023-06-29 17:00:00,23.4,86.0555555555556,0.147222222222222,No adjustment
2023-06-29 17:44:46.155,731,31.21,28,40,30.7,2023-06-29 17:00:00,23.4,86.0555555555556,0.147222222222222,No adjustment
2023-06-29 17:54:47.511,732,31.21,27.9,46,29.3,2023-06-29 17:00:00,23.4,86.0555555555556,0.147222222222222,No adjustment
2023-06-29 18:04:48.871,732,31.13,27.9,44.5,28.4,2023-06-29 18:00:00,23.4,86.3333333333333,0.147361111111111,No adjustment
2023-06-29 18:14:50.235,733,31.13,27.8,45.5,27.8,2023-06-29 18:00:00,23.4,86.3333333333333,0.147361111111111,No adjustment
2023-06-29 18:24:51.610,734,31.13,27.7,47.5,27.7,2023-06-29 18:00:00,23.4,86.3333333333333,0.147361111111111,No adjustment
2023-06-29 18:34:52.951,733,31.13,27.7,46,27.3,2023-06-29 18:00:00,23.4,86.3333333333333,0.147361111111111,No adjustment
2023-06-29 18:44:54.320,735,31.13,27.6,46.5,27,2023-06-29 18:00:00,23.4,86.3333333333333,0.147361111111111,No adjustment
2023-06-29 18:54:55.700,734,31.13,27.6,46,26.4,2023-06-29 18:00:00,23.4,86.3333333333333,0.147361111111111,No adjustment
2023-06-29 19:04:57.045,735,31.07,27.5,47,26.1,2023-06-29 19:00:00,23.4,86.5555555555556,0.147222222222222,No adjustment
2023-06-29 19:14:58.418,735,31.07,27.5,47,25.8,2023-06-29 19:00:00,23.4,86.5555555555556,0.147222222222222,No adjustment
2023-06-29 19:24:59.768,734,31.07,27.4,48,25.4,2023-06-29 19:00:00,23.4,86.5555555555556,0.147222222222222,No adjustment
2023-06-29 19:35:01.134,735,31.07,27.4,48.5,25,2023-06-29 19:00:00,23.4,86.5555555555556,0.147222222222222,No adjustment
2023-06-29 19:45:02.507,735,31,27.3,48.5,25,2023-06-29 19:00:00,23.4,86.5555555555556,0.147222222222222,No adjustment
2023-06-29 19:55:03.875,735,31,27.2,48.5,25.2,2023-06-29 19:00:00,23.4,86.5555555555556,0.147222222222222,No adjustment
2023-06-29 20:05:05.216,735,31,27.2,48.5,25.3,2023-06-29 20:00:00,23.4,86.7916666666667,0.147083333333333,No adjustment
2023-06-29 20:15:06.606,735,31,27.1,47.5,25.3,2023-06-29 20:00:00,23.4,86.7916666666667,0.147083333333333,No adjustment
2023-06-29 20:25:07.954,735,31,27,47,25.3,2023-06-29 20:00:00,23.4,86.7916666666667,0.147083333333333,No adjustment
2023-06-29 20:35:09.308,735,31,27,48,25.1,2023-06-29 20:00:00,23.4,86.7916666666667,0.147083333333333,No adjustment
2023-06-29 20:45:10.689,736,30.93,26.9,49.5,24.7,2023-06-29 20:00:00,23.4,86.7916666666667,0.147083333333333,No adjustment
2023-06-29 20:55:12.050,736,30.93,26.8,52,24.1,2023-06-29 20:00:00,23.4,86.7916666666667,0.147083333333333,No adjustment
2023-06-29 21:05:13.405,736,30.93,26.8,55,23.4,2023-06-29 21:00:00,23.4,87,0.147083333333333,No adjustment
2023-06-29 21:15:14.774,736,30.93,26.7,56,23.3,2023-06-29 21:00:00,23.4,87,0.147083333333333,No adjustment
2023-06-29 21:25:16.131,736,30.93,26.7,54,23.7,2023-06-29 21:00:00,23.4,87,0.147083333333333,No adjustment
2023-06-29 21:35:17.487,737,30.86,26.6,54,23.9,2023-06-29 21:00:00,23.4,87,0.147083333333333,No adjustment
2023-06-29 21:45:18.840,737,30.86,26.6,56,23.4,2023-06-29 21:00:00,23.4,87,0.147083333333333,No adjustment
2023-06-29 21:55:20.201,737,30.86,26.5,58.5,23.2,2023-06-29 21:00:00,23.4,87,0.147083333333333,No adjustment
2023-06-29 22:05:21.556,737,30.86,26.5,61,23,2023-06-29 22:00:00,23.4,87.1805555555556,0.147083333333333,No adjustment
2023-06-29 22:15:22.917,737,30.86,26.4,60.5,22.9,2023-06-29 22:00:00,23.4,87.1805555555556,0.147083333333333,No adjustment
2023-06-29 22:25:24.296,737,30.86,26.4,60.5,23.2,2023-06-29 22:00:00,23.4,87.1805555555556,0.147083333333333,No adjustment
2023-06-29 22:35:25.640,737,30.86,26.3,60.5,23.3,2023-06-29 22:00:00,23.4,87.1805555555556,0.147083333333333,No adjustment
2023-06-29 22:45:26.989,737,30.8,26.3,61.5,23.1,2023-06-29 22:00:00,23.4,87.1805555555556,0.147083333333333,No adjustment
2023-06-29 22:55:28.345,737,30.8,26.2,61.5,23,2023-06-29 22:00:00,23.4,87.1805555555556,0.147083333333333,No adjustment
2023-06-29 23:05:29.712,737,30.8,26.2,62.5,22.8,2023-06-29 23:00:00,23.4,87.3472222222222,0.147083333333333,No adjustment
2023-06-29 23:15:31.086,738,30.8,26.1,63.5,22.8,2023-06-29 23:00:00,23.4,87.3472222222222,0.147083333333333,No adjustment
2023-06-29 23:25:32.433,738,30.8,26.1,64.5,22.6,2023-06-29 23:00:00,23.4,87.3472222222222,0.147083333333333,No adjustment
2023-06-29 23:35:33.799,737,30.8,26.1,65,22.6,2023-06-29 23:00:00,23.4,87.3472222222222,0.147083333333333,No adjustment
2023-06-29 23:45:35.165,737,30.66,26,65,22.5,2023-06-29 23:00:00,23.4,87.3472222222222,0.147083333333333,No adjustment
2023-06-29 23:55:36.542,737,30.66,26,65.5,22.7,2023-06-29 23:00:00,23.4,87.3472222222222,0.147083333333333,No adjustment
2023-06-30 00:05:37.897,738,30.66,25.9,66.5,22.5,2023-06-30 00:00:00,23.4,87.5694444444444,0.147083333333333,No adjustment
2023-06-30 00:15:39.272,739,30.66,25.9,67.5,22.4,2023-06-30 00:00:00,23.4,87.5694444444444,0.147083333333333,No adjustment
2023-06-30 00:25:40.645,739,30.66,25.9,68.5,22.2,2023-06-30 00:00:00,23.4,87.5694444444444,0.147083333333333,No adjustment
2023-06-30 00:35:42.012,739,30.8,25.8,74.5,21.8,2023-06-30 00:00:00,23.4,87.5694444444444,0.147083333333333,No adjustment
2023-06-30 00:45:43.375,738,30.8,25.8,79.5,21,2023-06-30 00:00:00,23.4,87.5694444444444,0.147083333333333,No adjustment
2023-06-30 00:55:44.739,739,30.8,25.8,82.5,20.5,2023-06-30 00:00:00,23.4,87.5694444444444,0.147083333333333,No adjustment
2023-06-30 01:05:46.081,740,30.66,25.7,84,20.2,2023-06-30 01:00:00,23.4,87.9305555555556,0.147083333333333,No adjustment
2023-06-30 01:15:47.427,738,30.8,25.7,87.5,20.1,2023-06-30 01:00:00,23.4,87.9305555555556,0.147083333333333,No adjustment
2023-06-30 01:25:48.799,739,30.8,25.7,88,19.9,2023-06-30 01:00:00,23.4,87.9305555555556,0.147083333333333,No adjustment
2023-06-30 01:35:50.150,739,30.8,25.6,88.5,19.8,2023-06-30 01:00:00,23.4,87.9305555555556,0.147083333333333,No adjustment
2023-06-30 01:45:51.525,739,30.66,25.6,88,19.8,2023-06-30 01:00:00,23.4,87.9305555555556,0.147083333333333,No adjustment
2023-06-30 01:55:52.892,739,30.66,25.6,89,19.6,2023-06-30 01:00:00,23.4,87.9305555555556,0.147083333333333,No adjustment
2023-06-30 02:05:54.258,740,30.66,25.5,89,19.7,2023-06-30 02:00:00,23.4,88.3472222222222,0.146944444444444,No adjustment
2023-06-30 02:15:55.614,739,30.66,25.5,89,19.6,2023-06-30 02:00:00,23.4,88.3472222222222,0.146944444444444,No adjustment
2023-06-30 02:25:56.983,739,30.66,25.5,90,19.6,2023-06-30 02:00:00,23.4,88.3472222222222,0.146944444444444,No adjustment
2023-06-30 02:35:58.346,740,30.66,25.4,90,19.6,2023-06-30 02:00:00,23.4,88.3472222222222,0.146944444444444,No adjustment
2023-06-30 02:45:59.712,739,30.66,25.4,89,19.6,2023-06-30 02:00:00,23.4,88.3472222222222,0.146944444444444,No adjustment
2023-06-30 02:56:01.059,739,30.6,25.4,88,19.4,2023-06-30 02:00:00,23.4,88.3472222222222,0.146944444444444,No adjustment
2023-06-30 03:06:02.434,739,30.6,25.3,88,19.4,2023-06-30 03:00:00,23.4,88.6527777777778,0.146944444444444,No adjustment
2023-06-30 03:16:03.804,740,30.6,25.3,88.5,19.1,2023-06-30 03:00:00,23.4,88.6527777777778,0.146944444444444,No adjustment
2023-06-30 03:26:05.156,740,30.6,25.2,88,18.8,2023-06-30 03:00:00,23.4,88.6527777777778,0.146944444444444,No adjustment
2023-06-30 03:36:06.504,739,30.6,25.2,89,18.6,2023-06-30 03:00:00,23.4,88.6527777777778,0.146944444444444,No adjustment
2023-06-30 03:46:07.877,740,30.6,25.2,89.5,18.4,2023-06-30 03:00:00,23.4,88.6527777777778,0.146944444444444,No adjustment
2023-06-30 03:56:09.244,740,30.6,25.1,90.5,18.3,2023-06-30 03:00:00,23.4,88.6527777777778,0.146944444444444,No adjustment
2023-06-30 04:06:10.597,739,30.53,25.1,91,18.4,2023-06-30 04:00:00,23.4,88.8333333333333,0.146944444444444,No adjustment
2023-06-30 04:16:11.964,740,30.53,25.1,91,18.4,2023-06-30 04:00:00,23.4,88.8333333333333,0.146944444444444,No adjustment
2023-06-30 04:26:13.340,739,30.53,25,90,18.9,2023-06-30 04:00:00,23.4,88.8333333333333,0.146944444444444,No adjustment
2023-06-30 04:36:14.695,740,30.53,25,89.5,19.3,2023-06-30 04:00:00,23.4,88.8333333333333,0.146944444444444,No adjustment
2023-06-30 04:46:16.044,740,30.47,24.9,89,19.6,2023-06-30 04:00:00,23.4,88.8333333333333,0.146944444444444,No adjustment
2023-06-30 04:56:17.397,739,30.47,24.9,87.5,20,2023-06-30 04:00:00,23.4,88.8333333333333,0.146944444444444,No adjustment
2023-06-30 05:06:18.761,739,30.47,24.9,86.5,20.3,2023-06-30 05:00:00,23.4,88.9444444444444,0.146805555555556,No adjustment
2023-06-30 05:16:20.126,739,30.47,24.8,84,21.2,2023-06-30 05:00:00,23.4,88.9444444444444,0.146805555555556,No adjustment
2023-06-30 05:26:21.510,739,30.47,24.8,80.5,22.5,2023-06-30 05:00:00,23.4,88.9444444444444,0.146805555555556,No adjustment
2023-06-30 05:36:22.866,740,30.47,24.8,77,23.5,2023-06-30 05:00:00,23.4,88.9444444444444,0.146805555555556,No adjustment
2023-06-30 05:46:24.234,740,30.47,24.8,74,23.8,2023-06-30 05:00:00,23.4,88.9444444444444,0.146805555555556,No adjustment
2023-06-30 05:56:25.602,740,30.47,24.8,71,24.7,2023-06-30 05:00:00,23.4,88.9444444444444,0.146805555555556,No adjustment
2023-06-30 06:06:26.945,740,30.41,24.8,68,25.4,2023-06-30 06:00:00,23.4,89.0555555555556,0.146666666666667,No adjustment
2023-06-30 06:16:28.334,740,30.41,24.8,68,25.4,2023-06-30 06:00:00,23.4,89.0555555555556,0.146666666666667,No adjustment
2023-06-30 06:26:29.693,740,30.41,24.8,61.5,27,2023-06-30 06:00:00,23.4,89.0555555555556,0.146666666666667,No adjustment
2023-06-30 06:36:31.041,740,30.41,24.8,60.5,27.5,2023-06-30 06:00:00,23.4,89.0555555555556,0.146666666666667,No adjustment
2023-06-30 06:46:32.397,740,30.41,24.9,65,26.2,2023-06-30 06:00:00,23.4,89.0555555555556,0.146666666666667,No adjustment
2023-06-30 06:56:33.753,742,30.41,24.9,62,26.7,2023-06-30 06:00:00,23.4,89.0555555555556,0.146666666666667,No adjustment
2023-06-30 07:06:35.138,740,30.41,25,61,27.6,2023-06-30 07:00:00,20.9,89.0277777777778,0.147361111111111,No adjustment
2023-06-30 07:16:36.494,741,30.41,25.1,61.5,26.8,2023-06-30 07:00:00,20.9,89.0277777777778,0.147361111111111,No adjustment
2023-06-30 07:26:37.849,741,30.41,25.1,63,26.3,2023-06-30 07:00:00,20.9,89.0277777777778,0.147361111111111,No adjustment
2023-06-30 07:36:39.234,740,30.41,25.2,63,25.9,2023-06-30 07:00:00,20.9,89.0277777777778,0.147361111111111,No adjustment
2023-06-30 07:46:40.580,740,30.41,25.3,62.5,26.3,2023-06-30 07:00:00,20.9,89.0277777777778,0.147361111111111,No adjustment
2023-06-30 07:56:41.951,742,30.33,25.3,62.5,26.1,2023-06-30 07:00:00,20.9,89.0277777777778,0.147361111111111,No adjustment
2023-06-30 08:06:43.309,741,30.33,25.4,60.5,26,2023-06-30 08:00:00,20.3,88.875,0.149722222222222,No adjustment
2023-06-30 08:16:44.677,740,30.41,25.5,62.5,26,2023-06-30 08:00:00,20.3,88.875,0.149722222222222,No adjustment
2023-06-30 08:26:46.058,740,30.33,25.5,63.5,25.4,2023-06-30 08:00:00,20.3,88.875,0.149722222222222,No adjustment
2023-06-30 08:36:47.410,741,30.33,25.5,65.5,24.8,2023-06-30 08:00:00,20.3,88.875,0.149722222222222,No adjustment
2023-06-30 08:46:48.773,740,30.33,25.6,68.5,24.3,2023-06-30 08:00:00,20.3,88.875,0.149722222222222,No adjustment
2023-06-30 08:56:50.120,741,30.33,25.6,69.5,23.8,2023-06-30 08:00:00,20.3,88.875,0.149722222222222,No adjustment
2023-06-30 09:06:51.490,741,30.33,25.6,72,23.4,2023-06-30 09:00:00,19.9,88.5694444444444,0.153472222222222,No adjustment
2023-06-30 09:16:52.858,740,30.33,25.7,75,22.9,2023-06-30 09:00:00,19.9,88.5694444444444,0.153472222222222,No adjustment
2023-06-30 09:26:54.207,741,30.33,25.7,77.5,22.7,2023-06-30 09:00:00,19.9,88.5694444444444,0.153472222222222,No adjustment
2023-06-30 09:36:55.578,741,30.33,25.7,75.5,22.9,2023-06-30 09:00:00,19.9,88.5694444444444,0.153472222222222,No adjustment
2023-06-30 09:46:56.927,741,30.33,25.7,76,23,2023-06-30 09:00:00,19.9,88.5694444444444,0.153472222222222,No adjustment
2023-06-30 09:56:58.282,741,30.26,25.7,72,23.5,2023-06-30 09:00:00,19.9,88.5694444444444,0.153472222222222,No adjustment
2023-06-30 10:06:59.658,741,30.26,25.6,72,23.7,2023-06-30 10:00:00,19.1,88.2083333333333,0.156527777777778,No adjustment
2023-06-30 10:17:01.033,741,30.26,25.6,73.5,23.6,2023-06-30 10:00:00,19.1,88.2083333333333,0.156527777777778,No adjustment
2023-06-30 10:27:02.390,742,30.26,25.6,73,23.5,2023-06-30 10:00:00,19.1,88.2083333333333,0.156527777777778,No adjustment
2023-06-30 10:37:03.752,742,30.26,25.6,73,23.5,2023-06-30 10:00:00,19.1,88.2083333333333,0.156527777777778,No adjustment
2023-06-30 10:47:05.108,741,30.26,25.6,74,23.6,2023-06-30 10:00:00,19.1,88.2083333333333,0.156527777777778,No adjustment
2023-06-30 10:57:06.474,741,30.26,25.6,74.5,23.5,2023-06-30 10:00:00,19.1,88.2083333333333,0.156527777777778,No adjustment
2023-06-30 11:07:07.824,741,30.14,25.6,75.5,23.6,2023-06-30 11:00:00,18.8,87.8611111111111,0.160555555555556,No adjustment
2023-06-30 11:17:09.184,740,30.07,25.6,76,23.5,2023-06-30 11:00:00,18.8,87.8611111111111,0.160555555555556,No adjustment
2023-06-30 11:27:10.549,740,30.14,25.6,76.5,23.4,2023-06-30 11:00:00,18.8,87.8611111111111,0.160555555555556,No adjustment
2023-06-30 11:37:11.895,741,30.14,25.5,76,23.7,2023-06-30 11:00:00,18.8,87.8611111111111,0.160555555555556,No adjustment
2023-06-30 11:47:13.273,740,30.14,25.5,75.5,23.8,2023-06-30 11:00:00,18.8,87.8611111111111,0.160555555555556,No adjustment
2023-06-30 11:57:14.635,740,30.14,25.5,76.5,23.9,2023-06-30 11:00:00,18.8,87.8611111111111,0.160555555555556,No adjustment
2023-06-30 12:07:16.002,740,30.14,25.5,75,23.5,2023-06-30 12:00:00,17.8,87.5277777777778,0.165277777777778,No adjustment
2023-06-30 12:17:17.355,740,30.14,25.5,76.5,23.5,2023-06-30 12:00:00,17.8,87.5277777777778,0.165277777777778,No adjustment
2023-06-30 12:27:18.719,740,30.14,25.5,76.5,23,2023-06-30 12:00:00,17.8,87.5277777777778,0.165277777777778,No adjustment
2023-06-30 12:37:20.074,740,30.14,25.5,78.5,22.1,2023-06-30 12:00:00,17.8,87.5277777777778,0.165277777777778,No adjustment
2023-06-30 12:47:21.432,741,30.07,25.5,80.5,21.6,2023-06-30 12:00:00,17.8,87.5277777777778,0.165277777777778,No adjustment
2023-06-30 12:57:22.804,740,30.07,25.5,82,21.5,2023-06-30 12:00:00,17.8,87.5277777777778,0.165277777777778,No adjustment
2023-06-30 13:07:24.172,741,30.14,25.5,83,21,2023-06-30 13:00:00,16,87.2777777777778,0.170972222222222,No adjustment
2023-06-30 13:17:25.522,741,30.26,25.5,85,20.7,2023-06-30 13:00:00,16,87.2777777777778,0.170972222222222,No adjustment
2023-06-30 13:27:26.882,740,30.26,25.5,86,20.6,2023-06-30 13:00:00,16,87.2777777777778,0.170972222222222,No adjustment
2023-06-30 13:37:28.243,741,30.26,25.5,88,20.3,2023-06-30 13:00:00,16,87.2777777777778,0.170972222222222,No adjustment
2023-06-30 13:47:29.597,740,30.14,25.5,89,19.8,2023-06-30 13:00:00,16,87.2777777777778,0.170972222222222,No adjustment
2023-06-30 13:57:30.965,741,30.26,25.5,90.5,19.4,2023-06-30 13:00:00,16,87.2777777777778,0.170972222222222,No adjustment
2023-06-30 14:07:32.317,742,30.26,25.4,90.5,19.4,2023-06-30 14:00:00,12.1,87.0277777777778,0.175694444444444,No adjustment
2023-06-30 14:17:33.689,742,30.33,25.4,91.5,19.4,2023-06-30 14:00:00,12.1,87.0277777777778,0.175694444444444,No adjustment
2023-06-30 14:27:35.046,742,30.33,25.4,92,19.5,2023-06-30 14:00:00,12.1,87.0277777777778,0.175694444444444,No adjustment
2023-06-30 14:37:36.391,743,30.41,25.3,92,19.9,2023-06-30 14:00:00,12.1,87.0277777777778,0.175694444444444,No adjustment
2023-06-30 14:47:37.756,744,30.53,25.3,91.5,20.3,2023-06-30 14:00:00,12.1,87.0277777777778,0.175694444444444,No adjustment
2023-06-30 14:57:39.118,743,30.8,25.2,90.5,20.3,2023-06-30 14:00:00,12.1,87.0277777777778,0.175694444444444,No adjustment
2023-06-30 15:07:40.476,745,31,25.2,90,20.3,2023-06-30 15:00:00,11.7,86.7361111111111,0.178472222222222,No adjustment
2023-06-30 15:17:41.841,745,31.13,25.1,90.5,19.6,2023-06-30 15:00:00,11.7,86.7361111111111,0.178472222222222,No adjustment
2023-06-30 15:27:43.201,745,31.41,25.1,90.5,19.3,2023-06-30 15:00:00,11.7,86.7361111111111,0.178472222222222,No adjustment
2023-06-30 15:37:44.572,749,31.96,25.1,90.5,19,2023-06-30 15:00:00,11.7,86.7361111111111,0.178472222222222,No adjustment
2023-06-30 15:47:45.935,760,33.02,25,90.5,19,2023-06-30 15:00:00,11.7,86.7361111111111,0.178472222222222,No adjustment
2023-06-30 15:57:47.288,781,33.8,25,90,19.1,2023-06-30 15:00:00,11.7,86.7361111111111,0.178472222222222,No adjustment
2023-06-30 16:07:48.645,810,34.31,24.9,90,19,2023-06-30 16:00:00,9.8,86.625,0.180972222222222,No adjustment
2023-06-30 16:17:50.005,845,34.75,24.9,91,18.9,2023-06-30 16:00:00,9.8,86.625,0.180972222222222,No adjustment
2023-06-30 16:27:51.431,862,35.05,24.9,91.5,19.2,2023-06-30 16:00:00,9.8,86.625,0.180972222222222,No adjustment
2023-06-30 16:37:52.720,874,35.34,24.8,90.5,19.6,2023-06-30 16:00:00,9.8,86.625,0.180972222222222,No adjustment
2023-06-30 16:47:54.083,883,35.5,24.8,90,19.9,2023-06-30 16:00:00,9.8,86.625,0.180972222222222,No adjustment
2023-06-30 16:57:55.429,891,35.58,24.8,90,19.8,2023-06-30 16:00:00,9.8,86.625,0.180972222222222,No adjustment
2023-06-30 17:07:56.802,896,35.58,24.7,90.5,19.6,2023-06-30 17:00:00,9.8,86.5,0.1825,No adjustment
2023-06-30 17:17:58.167,901,35.58,24.7,91,19.5,2023-06-30 17:00:00,9.8,86.5,0.1825,No adjustment
2023-06-30 17:27:59.512,906,35.65,24.7,91,19.3,2023-06-30 17:00:00,9.8,86.5,0.1825,No adjustment
2023-06-30 17:38:00.871,910,35.65,24.6,91,19.3,2023-06-30 17:00:00,9.8,86.5,0.1825,No adjustment
2023-06-30 17:48:02.242,914,35.65,24.6,91,19.3,2023-06-30 17:00:00,9.8,86.5,0.1825,No adjustment
2023-06-30 17:58:03.606,915,35.73,24.6,91.5,19.3,2023-06-30 17:00:00,9.8,86.5,0.1825,No adjustment
2023-06-30 18:08:04.980,917,35.73,24.6,92,19.2,2023-06-30 18:00:00,5.8,86.3611111111111,0.183472222222222,No adjustment
2023-06-30 18:18:06.332,920,35.73,24.5,92.5,19.1,2023-06-30 18:00:00,5.8,86.3611111111111,0.183472222222222,No adjustment
2023-06-30 18:28:07.697,922,35.73,24.5,92.5,19.1,2023-06-30 18:00:00,5.8,86.3611111111111,0.183472222222222,No adjustment
2023-06-30 18:38:09.054,924,35.73,24.5,93,19.1,2023-06-30 18:00:00,5.8,86.3611111111111,0.183472222222222,No adjustment
2023-06-30 18:48:10.415,925,35.65,24.5,93,18.9,2023-06-30 18:00:00,5.8,86.3611111111111,0.183472222222222,No adjustment
2023-06-30 18:58:11.784,928,35.65,24.4,93.5,18.7,2023-06-30 18:00:00,5.8,86.3611111111111,0.183472222222222,No adjustment
2023-06-30 19:08:13.152,929,35.65,24.4,93.5,18.7,2023-06-30 19:00:00,5.6,86.2916666666667,0.184027777777778,No adjustment
2023-06-30 19:18:14.503,929,35.65,24.4,94,18.8,2023-06-30 19:00:00,5.6,86.2916666666667,0.184027777777778,No adjustment
2023-06-30 19:28:15.867,931,35.65,24.3,94.5,18.7,2023-06-30 19:00:00,5.6,86.2916666666667,0.184027777777778,No adjustment
2023-06-30 19:38:17.223,933,35.58,24.3,94.5,18.7,2023-06-30 19:00:00,5.6,86.2916666666667,0.184027777777778,No adjustment
2023-06-30 19:48:18.585,935,35.58,24.3,95,18.7,2023-06-30 19:00:00,5.6,86.2916666666667,0.184027777777778,No adjustment
2023-06-30 19:58:19.944,936,35.58,24.2,95,18.7,2023-06-30 19:00:00,5.6,86.2916666666667,0.184027777777778,No adjustment
2023-06-30 20:08:21.294,937,35.5,24.2,95,18.7,2023-06-30 20:00:00,5.3,86.25,0.184166666666667,No adjustment
2023-06-30 20:18:22.647,938,35.5,24.1,95,18.7,2023-06-30 20:00:00,5.3,86.25,0.184166666666667,No adjustment
2023-06-30 20:28:24.017,939,35.5,24.1,95,18.9,2023-06-30 20:00:00,5.3,86.25,0.184166666666667,No adjustment
2023-06-30 20:38:25.389,940,35.5,24.1,95,18.8,2023-06-30 20:00:00,5.3,86.25,0.184166666666667,No adjustment
2023-06-30 20:48:26.754,941,35.43,24,95,18.7,2023-06-30 20:00:00,5.3,86.25,0.184166666666667,No adjustment
2023-06-30 20:58:28.109,941,35.43,24,95,18.6,2023-06-30 20:00:00,5.3,86.25,0.184166666666667,No adjustment
2023-06-30 21:08:29.501,942,35.43,24,95.5,18.5,2023-06-30 21:00:00,5.3,86.2638888888889,0.184166666666667,No adjustment
2023-06-30 21:18:30.854,943,35.5,23.9,95.5,18.5,2023-06-30 21:00:00,5.3,86.2638888888889,0.184166666666667,No adjustment
2023-06-30 21:28:32.214,944,35.5,23.9,95.5,18.4,2023-06-30 21:00:00,5.3,86.2638888888889,0.184166666666667,No adjustment
2023-06-30 21:38:33.579,947,35.5,23.9,95.5,18.3,2023-06-30 21:00:00,5.3,86.2638888888889,0.184166666666667,No adjustment
2023-06-30 21:48:34.948,948,35.5,23.8,95.5,18.3,2023-06-30 21:00:00,5.3,86.2638888888889,0.184166666666667,No adjustment
2023-06-30 21:58:36.298,949,35.58,23.8,95.5,18.3,2023-06-30 21:00:00,5.3,86.2638888888889,0.184166666666667,No adjustment
2023-06-30 22:08:37.675,952,35.58,23.8,95.5,18.1,2023-06-30 22:00:00,5.3,86.25,0.184166666666667,No adjustment
2023-06-30 22:18:39.034,953,35.58,23.7,95.5,18.1,2023-06-30 22:00:00,5.3,86.25,0.184166666666667,No adjustment
2023-06-30 22:28:40.383,954,35.58,23.7,96,17.9,2023-06-30 22:00:00,5.3,86.25,0.184166666666667,No adjustment
2023-06-30 22:38:41.748,955,35.58,23.7,96,17.9,2023-06-30 22:00:00,5.3,86.25,0.184166666666667,No adjustment
2023-06-30 22:48:43.108,957,35.58,23.6,96,17.9,2023-06-30 22:00:00,5.3,86.25,0.184166666666667,No adjustment
2023-06-30 22:58:44.478,957,35.58,23.6,96,17.9,2023-06-30 22:00:00,5.3,86.25,0.184166666666667,No adjustment
2023-06-30 23:08:45.824,958,35.58,23.6,96,17.9,2023-06-30 23:00:00,5.3,86.2222222222222,0.184166666666667,No adjustment
2023-06-30 23:18:47.198,959,35.58,23.5,96,18,2023-06-30 23:00:00,5.3,86.2222222222222,0.184166666666667,No adjustment
2023-06-30 23:28:48.552,960,35.58,23.5,96,18.1,2023-06-30 23:00:00,5.3,86.2222222222222,0.184166666666667,No adjustment
